edition_id,athlete_id
23,71180
23,71113
23,71311
23,71324
23,71096
23,71090
23,71297
23,71170
23,71145
23,71152
23,71289
23,71240
23,71056
23,71039
23,71082
23,71064
23,71030
23,71075
23,71044
23,71025
23,71054
23,71046
23,71088
23,210
23,208
23,209
23,3817
23,3814
23,3783
23,3834
23,3844
23,3821
23,3782
23,3842
23,10061
23,10048
23,10042
23,10089
23,10054
23,10036
23,10088
23,10118
23,10083
23,10076
23,10026
23,10022
23,10021
23,10028
23,16681
23,14239
23,13142
23,16642
23,48099
23,48124
23,48092
23,12772
23,12113
23,12326
23,11687
23,12035
23,22439
23,22430
23,22477
23,22448
23,22507
23,22482
23,22486
23,22462
23,22478
23,22543
23,22532
23,22487
23,22504
23,22416
23,22429
23,20740
23,20755
23,20748
23,20744
23,20752
23,32179
23,32196
23,32189
23,32240
23,32177
23,32185
23,32220
23,32228
23,32186
23,32211
23,32222
23,32198
23,32183
23,32213
23,32193
23,2304775
23,34518
23,33621
23,33813
23,34574
23,33944
23,33955
23,34575
23,33278
23,33281
23,33269
23,33217
23,33185
23,34857
23,22440
23,34851
23,28616
23,28658
23,38171
23,38126
23,38161
23,38188
23,38164
23,38110
23,38108
23,38102
23,63834
23,63151
23,63152
23,63104
23,63885
23,63342
23,63718
23,93779
23,42741
23,42799
23,42795
23,42772
23,42796
23,42830
23,42758
23,42824
23,42806
23,42808
23,42750
23,42803
23,42738
23,42740
23,42735
23,42737
23,42736
23,42739
23,48233
23,48244
23,48171
23,48149
23,48228
23,48181
23,48192
23,922224
23,48168
23,48167
23,48112
23,48094
23,48133
23,48091
23,206
23,225
23,223
23,54185
23,54208
23,54202
23,54221
23,54217
23,54157
23,54216
23,54135
23,54147
23,54197
23,54201
23,54215
23,54219
23,55958
23,55964
23,55945
23,55937
23,55967
23,55946
23,55951
23,55982
23,55972
23,55979
23,58560
23,58644
23,58550
23,58633
23,58659
23,58562
23,58594
23,58618
23,58590
23,58621
23,58612
23,58558
23,58613
23,58556
23,58667
23,58589
23,58573
44,88632
44,88789
44,84242
44,98333
44,80694
44,81222
44,85994
44,95272
44,96196
44,85619
44,96024
44,80635
44,80900
44,81305
44,80723
44,80898
44,81026
44,98345
44,83062
44,98070
44,88707
44,81452
44,92034
44,81006
45,84242
45,81477
45,81527
45,81694
45,82150
45,96196
45,80723
45,80635
45,81305
45,82512
45,85819
45,86340
45,80898
45,80642
45,98346
45,81006
24,1880
24,1879
24,30418
24,30362
24,30379
24,28667
24,28651
24,28634
24,28646
24,28652
24,28602
24,28653
24,71204
24,71321
24,71180
24,71122
24,71206
24,71324
24,71325
24,71125
24,71252
24,71201
24,71170
24,71193
24,71248
24,71091
24,71212
24,71289
24,71040
24,71075
24,71084
24,71330
24,71046
24,71028
24,93974
24,3814
24,3824
24,3827
24,3821
24,3793
24,10040
24,10072
24,10042
24,10061
24,10064
24,10038
24,10037
24,10048
24,90200
24,10089
24,10088
24,10118
24,10068
24,10076
24,10026
24,10027
24,10021
24,10022
24,10028
24,13674
24,48216
24,48129
24,11418
24,12878
24,12772
24,12705
24,12113
24,22439
24,22492
24,22477
24,22468
24,22482
24,22486
24,22503
24,22532
24,22487
24,20749
24,20740
24,20744
24,20739
24,20750
24,22465
24,25760
24,25746
24,25724
24,25700
24,25679
24,25754
24,25763
24,25725
24,25687
24,25730
24,95119
24,25727
24,25781
24,25747
24,25765
24,25681
24,25753
24,700082
24,700094
24,700539
24,700804
24,701213
24,32159
24,32153
24,32147
24,32150
24,32161
24,32170
24,32149
24,32148
24,32168
24,32152
24,32156
24,32146
24,32164
24,32167
24,32171
24,120010
24,33960
24,33621
24,33813
24,33955
24,34575
24,33281
24,33185
24,34856
24,34848
24,34862
24,28616
24,28658
24,38202
24,38126
24,38171
24,62076
24,62800
24,62799
24,63152
24,61950
24,62275
24,62633
24,64194
24,62655
24,64030
24,60906
24,61019
24,42796
24,42773
24,42795
24,42824
24,42806
24,42751
24,42750
24,42759
24,42739
24,42736
24,48199
24,48261
24,48233
24,48167
24,48205
24,48171
24,48149
24,48181
24,48228
24,48192
24,48155
24,48201
24,48211
24,48126
24,48112
24,48116
24,48110
24,48094
24,48114
24,48113
24,48142
24,224
24,215
24,206
24,213
24,225
24,221
24,223
24,207
24,212
24,54135
24,54146
24,54153
24,54157
24,54174
24,54184
24,54185
24,54196
24,54199
24,54215
24,54217
24,54219
24,54221
24,55958
24,55948
24,55974
24,55959
24,55949
24,55968
24,55979
24,58633
24,58546
24,58562
24,58572
24,58584
24,58554
24,58566
24,58636
24,58556
24,58540
24,58573
46,99440
46,99466
46,99467
46,96196
46,99581
46,99582
46,80723
46,82512
46,85819
46,99938
46,99939
46,99940
46,100117
46,100147
46,100133
46,83824
46,81006
25,30418
25,30362
25,28651
25,93900
25,93901
25,87016
25,71204
25,71122
25,87008
25,86996
25,87009
25,87012
25,86995
25,86340
25,86999
25,87006
25,71324
25,87001
25,86997
25,71125
25,87007
25,87002
25,87011
25,87010
25,71152
25,71091
25,71248
25,87017
25,71212
25,87013
25,87005
25,71040
25,71075
25,71084
25,87003
25,87000
25,87015
25,71330
25,86994
25,86998
25,87014
25,71046
25,3817
25,89916
25,3793
25,90208
25,90201
25,10072
25,90204
25,10042
25,90207
25,90200
25,10076
25,10118
25,90203
25,10088
25,10026
25,90202
25,90205
25,90209
25,90416
25,48216
25,90592
25,90591
25,48129
25,22492
25,90815
25,22482
25,90816
25,22487
25,90818
25,90819
25,20749
25,90817
25,20744
25,20750
25,20748
25,20739
25,88860
25,32147
25,32150
25,32161
25,88861
25,32168
25,88858
25,32153
25,88865
25,88862
25,32167
25,88863
25,88864
25,88859
25,88866
25,33621
25,92326
25,92327
25,33955
25,34575
25,92325
25,92469
25,34862
25,92488
25,92487
25,28616
25,92597
25,92596
25,2302197
25,92595
25,92598
25,62076
25,92864
25,92863
25,92866
25,61950
25,92865
25,42795
25,93073
25,93074
25,42806
25,93071
25,93072
25,42738
25,48261
25,48233
25,48244
25,48167
25,93519
25,93521
25,48192
25,93517
25,48181
25,48228
25,48155
25,48211
25,93520
25,48110
25,48114
25,93518
25,213
25,206
25,93981
25,94116
25,94236
25,221
25,94235
25,94234
25,94233
25,94296
25,94294
25,94297
25,94295
25,54135
25,94620
25,54153
25,54174
25,94621
25,54184
25,94622
25,94623
25,94624
25,94625
25,94626
25,54219
25,94627
25,55948
25,94734
25,94738
25,55979
25,94736
25,94735
25,94737
25,95069
25,95067
25,58546
25,95065
25,95066
25,58636
25,95068
25,58573
47,101534
47,101750
47,101214
47,99582
47,101182
47,85819
47,102367
47,99938
47,99940
47,99939
47,101674
47,101675
47,101039
47,101447
47,101455
47,101981
47,100133
47,101564
47,101788
47,101572
47,101421
47,101554
47,101414
47,83824
47,81006
26,107270
26,107211
26,105459
26,105479
26,87012
26,87016
26,108262
26,71122
26,87001
26,86997
26,107395
26,105632
26,109540
26,105571
26,103820
26,87010
26,87011
26,87002
26,105559
26,71091
26,107079
26,87017
26,109512
26,105000
26,87005
26,105428
26,105431
26,105441
26,105385
26,28647
26,71330
26,86994
26,101675
26,86998
26,105329
26,105352
26,87014
26,106135
26,106193
26,106236
26,106274
26,89916
26,90208
26,90201
26,10072
26,90204
26,105215
26,105216
26,90200
26,105284
26,105262
26,105277
26,10076
26,90283
26,90202
26,90205
26,90209
26,105149
26,108026
26,13674
26,90592
26,90591
26,107948
26,22482
26,106071
26,22468
26,22486
26,90818
26,90816
26,106009
26,106081
26,20749
26,105993
26,20750
26,20748
26,22465
26,106003
26,105981
26,108691
26,108693
26,108694
26,108695
26,108696
26,108697
26,108698
26,108699
26,32213
26,108700
26,108701
26,108702
26,108703
26,32228
26,108692
26,108812
26,88861
26,108816
26,108818
26,88864
26,108820
26,108821
26,88860
26,108814
26,108813
26,88865
26,108815
26,108817
26,108819
26,88863
26,106670
26,33955
26,92469
26,107405
26,92488
26,107441
26,92596
26,104328
26,92597
26,104376
26,104377
26,104207
26,92598
26,62076
26,92864
26,104051
26,104052
26,103934
26,103956
26,103957
26,104760
26,42795
26,93074
26,104697
26,104700
26,42739
26,104685
26,42738
26,103883
26,48261
26,103388
26,103186
26,109501
26,103611
26,48199
26,103612
26,103162
26,48192
26,93517
26,103217
26,103582
26,93519
26,103460
26,104138
26,103773
26,103469
26,93520
26,103325
26,103913
26,48114
26,922191
26,103254
26,103242
26,213
26,107464
26,206
26,107291
26,94234
26,107319
26,107326
26,94296
26,94297
26,54135
26,94620
26,54153
26,94851
26,54174
26,94621
26,109485
26,94623
26,109457
26,94624
26,94625
26,109458
26,94627
26,109362
26,109363
26,109364
26,109365
26,109366
26,109367
26,109368
26,109370
26,109371
26,109372
26,109369
26,109373
26,109374
26,103548
26,55949
26,104647
26,94734
26,104614
26,94735
26,104598
26,95069
26,107595
26,58546
26,107672
26,95066
26,108046
26,108097
26,58636
26,108074
49,110826
49,110916
49,101214
49,101455
49,102367
49,99940
49,71212
49,109540
49,101039
49,110408
49,101981
49,100133
49,110858
49,110727
49,110714
49,109914
49,111073
49,109927
49,109925
53,107270
53,117714
53,115090
53,86997
53,114520
53,87002
53,87011
53,87010
53,105559
53,115412
53,87017
53,87013
53,105000
53,87005
53,114882
53,105431
53,114904
53,105385
53,28647
53,105352
53,87014
53,114369
53,106135
53,112980
53,112977
53,106236
53,112893
53,90208
53,105215
53,10072
53,116575
53,116584
53,105216
53,116585
53,105262
53,116544
53,116545
53,105277
53,116523
53,90202
53,90283
53,116670
53,116671
53,113273
53,113125
53,113254
53,111653
53,13674
53,90591
53,107948
53,106071
53,22468
53,22486
53,22482
53,118239
53,90818
53,118240
53,118259
53,90817
53,20749
53,105993
53,118192
53,20748
53,118156
53,105981
53,111992
53,113709
53,108813
53,108814
53,113708
53,113710
53,111994
53,88863
53,88864
53,111991
53,111993
53,111995
53,108821
53,111990
53,106670
53,112737
53,112738
53,112620
53,112621
53,112622
53,115939
53,116456
53,92469
53,92488
53,110408
53,104376
53,104377
53,62076
53,117887
53,117758
53,93074
53,93072
53,104700
53,111718
53,42738
53,103883
53,103612
53,115578
53,103611
53,109501
53,48199
53,115832
53,115610
53,116832
53,103217
53,103582
53,115906
53,103162
53,115963
53,116772
53,103773
53,115723
53,115945
53,103913
53,112266
53,103242
53,103325
53,115702
53,116771
53,103254
53,115759
53,103469
53,117535
53,213
53,117494
53,117498
53,117624
53,117642
53,94296
53,116201
53,54135
53,94620
53,94851
53,114204
53,54174
53,114203
53,94621
53,109485
53,94623
53,94625
53,114202
53,114205
53,109458
53,114110
53,109362
53,109363
53,114108
53,109364
53,109365
53,109366
53,109367
53,109368
53,114109
53,109371
53,109373
53,109374
53,116373
53,117165
53,117179
53,117191
53,107672
53,95066
53,117091
53,117114
53,108074
53,117020
57,118495
57,118324
57,118496
57,101214
57,101039
57,118860
57,100133
57,110727
57,119102
57,109914
57,111073
57,109927
57,119753
57,109925
57,119748
57,101554
54,126558
54,126559
54,117714
54,125863
54,125864
54,121810
54,121881
54,126058
54,126055
54,115090
54,121887
54,126057
54,114520
54,105559
54,121893
54,105431
54,121814
54,87005
54,126059
54,121886
54,105352
54,121878
54,114369
54,112977
54,106236
54,126060
54,125675
54,125674
54,90201
54,10072
54,126052
54,125677
54,125678
54,105262
54,90283
54,116671
54,90202
54,116670
54,125676
54,113254
54,125786
54,125787
54,125788
54,90591
54,22468
54,118239
54,20749
54,118156
54,108697
54,125789
54,108703
54,125790
54,125791
54,125792
54,108691
54,108693
54,126560
54,108695
54,108696
54,108698
54,126561
54,108700
54,127240
54,108701
54,106670
54,126562
54,127002
54,112738
54,112620
54,125793
54,112622
54,126563
54,115939
54,93520
54,126566
54,126564
54,126567
54,126565
54,125828
54,125827
54,104376
54,104377
54,62076
54,117887
54,117758
54,93074
54,125846
54,104700
54,103883
54,115832
54,109501
54,125851
54,125847
54,116832
54,103162
54,125849
54,103582
54,125854
54,125856
54,125848
54,125861
54,112266
54,103773
54,115723
54,103913
54,103242
54,103469
54,125855
54,125858
54,125860
54,125859
54,125957
54,125956
54,117494
54,213
54,125865
54,117624
54,125955
54,94625
54,109458
54,109485
54,114205
54,54174
54,114204
54,94621
54,126006
54,114202
54,94620
54,109457
54,126001
54,126005
54,125996
54,125998
54,125995
54,126003
54,126007
54,114109
54,109362
54,126002
54,126008
54,125997
54,125999
54,126004
54,126000
54,125958
54,126010
54,117165
54,117179
54,95066
54,108097
54,126009
54,117020
58,127884
58,118355
58,118324
58,127886
58,127885
58,127888
58,127887
58,111073
58,127892
58,127891
58,119748
58,119753
58,127890
58,109925
58,101554
58,127889
59,126559
59,130508
59,134354
59,134355
59,126055
59,126057
59,134353
59,134357
59,134356
59,87010
59,105559
59,121814
59,105000
59,130503
59,126059
59,130500
59,130502
59,130501
59,121886
59,114369
59,130504
59,130505
59,134358
59,126060
59,136537
59,134360
59,136538
59,134368
59,134361
59,134359
59,134367
59,134364
59,134363
59,134366
59,90283
59,116671
59,116670
59,130506
59,125676
59,113254
59,107948
59,22468
59,106071
59,134369
59,134370
59,118239
59,118240
59,20749
59,90817
59,118156
59,130507
59,106670
59,126562
59,134371
59,134372
59,112738
59,112620
59,125793
59,126563
59,134388
59,93520
59,130516
59,126566
59,134373
59,126565
59,130509
59,134375
59,134374
59,125827
59,62076
59,134376
59,117887
59,130511
59,130510
59,134378
59,93074
59,134377
59,134379
59,130513
59,130514
59,104700
59,130512
59,103883
59,125849
59,115832
59,125847
59,109501
59,125851
59,134387
59,134390
59,134383
59,116832
59,134380
59,134385
59,103582
59,134386
59,103162
59,125856
59,134392
59,125861
59,130518
59,130515
59,103913
59,115723
59,103242
59,103469
59,130519
59,125860
59,130517
59,125859
59,125956
59,117494
59,117498
59,125865
59,130520
59,134394
59,134395
59,125955
59,130521
59,134399
59,134400
59,134398
59,134401
59,114204
59,134396
59,126006
59,114202
59,114205
59,114203
59,126001
59,126005
59,134397
59,125998
59,125995
59,126003
59,126007
59,114109
59,130523
59,126002
59,126008
59,125997
59,125999
59,130525
59,126000
59,130526
59,125958
59,117165
59,117179
59,134403
59,134402
59,117091
59,126009
59,117020
59,130527
60,137344
60,111046
60,137342
60,137343
60,137345
60,127885
60,137347
60,137346
60,127892
60,137351
60,111073
60,137350
60,1800041
60,119748
60,137349
60,137348
60,127890
60,119753
60,127889
61,143664
61,130508
61,143665
61,143668
61,143666
61,126057
61,134353
61,2103573
61,143667
61,143613
61,143614
61,2101870
61,143618
61,130500
61,126059
61,1301799
61,121886
61,143615
61,143616
61,130504
61,143669
61,130505
61,143670
61,136538
61,143675
61,134360
61,143671
61,143673
61,143676
61,143672
61,143674
61,143622
61,143619
61,130506
61,116671
61,143620
61,143623
61,143626
61,143625
61,113254
61,2505215
61,143677
61,143678
61,118239
61,1303394
61,118240
61,147695
61,143627
61,143628
61,2101879
61,20749
61,130507
61,2505217
61,143629
61,147700
61,143640
61,143635
61,143642
61,147730
61,147799
61,143630
61,143631
61,143632
61,143638
61,143633
61,143637
61,143639
61,143634
61,143641
61,147798
61,111995
61,143636
61,143679
61,134371
61,134372
61,112620
61,143643
61,125793
61,2505229
61,143680
61,134387
61,130516
61,126566
61,126564
61,126565
61,2505231
61,143644
61,134375
61,134376
61,117887
61,130511
61,130510
61,134377
61,2503188
61,143646
61,143645
61,143684
61,143685
61,143687
61,115832
61,2503192
61,2503190
61,125851
61,2503191
61,125849
61,143681
61,143686
61,134380
61,134392
61,103162
61,143683
61,125861
61,125847
61,143688
61,134390
61,130515
61,143652
61,103242
61,143650
61,115723
61,103913
61,143649
61,103469
61,143647
61,130517
61,143682
61,143651
61,143648
61,143691
61,117494
61,143654
61,107464
61,143655
61,2103594
61,143689
61,143690
61,134395
61,143653
61,125955
61,126005
61,143692
61,134400
61,134399
61,134401
61,114204
61,143693
61,143695
61,134398
61,114205
61,143696
61,126001
61,143694
61,126000
61,143659
61,143663
61,143660
61,126007
61,143662
61,130523
61,126002
61,143658
61,143657
61,143661
61,130525
61,143656
61,125958
61,143698
61,117165
61,134403
61,143697
61,143699
61,117020
62,137344
62,138618
62,137345
62,148453
62,148454
62,148455
62,137351
62,127892
62,138385
62,148456
62,148457
62,137349
62,127890
62,139918
17,75621
17,75629
17,8056
20,75607
20,75605
20,75611
20,75609
20,75620
20,75616
20,75601
20,75606
20,75626
20,75604
20,75598
20,75599
20,8055
20,8061
21,75603
21,75624
21,75619
21,75623
21,923731
21,923732
21,75604
21,75599
21,8057
21,8058
22,75608
22,75623
22,75624
22,75614
22,75626
22,75612
22,75615
22,75600
22,8062
22,8060
22,17181
22,56655
23,75630
23,75608
23,75625
23,75602
23,75612
23,75615
23,75613
23,75622
23,75610
23,75597
23,75593
24,75630
24,75618
24,75610
24,75627
24,75625
24,75617
24,102444
24,75602
24,75597
24,75593
24,75596
24,75595
24,8059
24,50092
25,88944
25,88945
25,94770
26,105485
26,104919
53,115040
53,114770
53,113024
54,122277
54,122044
59,135855
59,131676
59,135856
59,131677
61,146536
61,146538
61,2503954
61,146537
59,135918
59,127188
59,131720
61,146617
61,146616
6,75550
6,75551
6,922796
53,114602
53,105550
53,115440
53,79481
53,114519
53,89204
53,115181
53,89207
53,104944
53,115160
53,103684
53,111649
53,111275
53,111273
53,111268
53,111278
53,111269
53,111279
53,111270
53,111277
53,111272
53,111267
53,111274
53,111271
53,111276
53,113679
53,111280
53,700609
53,700979
53,701176
53,112368
53,92746
53,112432
53,111737
53,44869
53,44864
53,44849
53,44845
53,94039
53,115581
53,112244
53,115901
53,51729
53,104136
53,115738
53,94043
53,115704
53,2820
53,117575
53,117565
53,94431
53,107298
53,122577
53,114335
53,114342
53,114338
53,114337
53,114334
53,94823
53,114336
53,114339
53,53335
53,53334
53,114340
53,114341
53,112092
53,112096
53,112093
53,112089
53,114249
53,112095
53,112091
53,112090
53,112094
53,112098
53,112097
53,2302495
53,94866
53,114222
53,114226
53,114220
53,114223
53,114221
53,114224
53,55048
53,55049
53,109473
53,114225
53,109474
53,55069
53,117140
53,107660
57,101749
57,118438
57,110909
57,118561
57,101927
57,118691
57,118657
57,118711
57,118725
57,118737
54,122177
54,122183
54,105550
54,115440
54,79481
54,114519
54,122182
54,122179
54,122178
54,89204
54,115181
54,89207
54,104944
54,115160
54,122187
54,122424
54,122431
54,122421
54,122422
54,122423
54,122420
54,122426
54,122425
54,122427
54,122430
54,122429
54,122428
54,103684
54,122185
54,123409
54,127242
54,123412
54,127243
54,123413
54,123414
54,123415
54,123417
54,123418
54,123419
54,123420
54,123421
54,123422
54,123423
54,123424
54,122188
54,122436
54,92746
54,122434
54,122433
54,122435
54,112368
54,104747
54,111737
54,44864
54,122190
54,122191
54,44849
54,122192
54,122189
54,115581
54,122438
54,94039
54,122437
54,115901
54,112244
54,104136
54,115704
54,2820
54,122186
54,122194
54,122195
54,122193
54,117575
54,117565
54,122576
54,94431
54,122577
54,107298
54,114336
54,122591
54,114339
54,114337
54,122589
54,114334
54,122587
54,122590
54,122588
54,114335
54,114338
54,122592
54,112097
54,112090
54,122582
54,112091
54,126971
54,112092
54,112093
54,112096
54,122585
54,112098
54,122584
54,127235
54,114225
54,122196
54,114226
54,109474
54,122199
54,114223
54,109472
54,122217
54,114224
54,114222
54,114221
54,122197
54,122198
54,122432
58,128448
58,118438
58,118561
58,101927
58,128811
58,128450
58,128449
58,128451
59,135884
59,135885
59,135886
59,115440
59,105550
59,114519
59,122182
59,131694
59,131693
59,89204
59,115181
59,104944
59,135890
59,135888
59,135887
59,135897
59,135894
59,135892
59,135895
59,135891
59,135893
59,135898
59,135896
59,135889
59,131706
59,131705
59,131704
59,131703
59,131702
59,131700
59,131697
59,131695
59,131699
59,131701
59,131696
59,131698
59,122424
59,135899
59,135900
59,122431
59,122421
59,135901
59,122425
59,131707
59,122426
59,131708
59,131709
59,103684
59,135902
59,135904
59,135903
59,122434
59,122436
59,135905
59,111737
59,135907
59,135906
59,44869
59,122191
59,122190
59,122189
59,122192
59,122437
59,112244
59,131711
59,131710
59,2820
59,131713
59,122193
59,117575
59,122576
59,94431
59,131712
59,122577
59,107298
59,112089
59,112093
59,112096
59,112097
59,122582
59,122585
59,126971
59,131714
59,131715
59,131716
59,131717
59,136515
59,122199
59,114226
59,135912
59,135910
59,114223
59,109472
59,122217
59,135911
59,114222
59,114221
59,122197
59,122198
59,135909
59,117140
59,107660
59,135913
60,128448
60,138012
60,118438
60,138013
61,146594
61,146595
61,146597
61,146596
61,146593
61,114519
61,115181
61,104944
61,146575
61,131705
61,131704
61,131702
61,131700
61,131697
61,131695
61,146579
61,131699
61,131696
61,146577
61,146576
61,146578
61,146580
61,146599
61,146598
61,131708
61,2104311
61,135902
61,146583
61,146582
61,146581
61,146584
61,146600
61,122434
61,1302425
61,111737
61,135906
61,135907
61,122190
61,146585
61,122192
61,146586
61,146601
61,122437
61,2104314
61,2104315
61,146602
61,112244
61,131710
61,146604
61,146605
61,122186
61,131713
61,122193
61,117575
61,146603
61,146587
61,2102510
61,131712
61,131714
61,146591
61,146592
61,126971
61,112093
61,146588
61,146590
61,122585
61,136515
61,131716
61,146589
61,127235
61,122198
61,122199
61,146607
61,135912
61,146606
61,114223
61,146608
61,122217
61,135911
61,114222
61,114221
61,122197
61,135909
61,1805247
61,120934
61,146609
61,146610
62,128448
62,118438
15,15997
15,13857
15,13940
15,13993
15,44004
15,44008
15,44009
15,44012
15,59908
17,15307
17,14377
17,44009
17,44017
18,13869
18,44013
18,44022
18,44005
18,44006
18,44018
18,44012
19,75643
19,75644
19,13869
19,44013
19,44022
19,44005
19,44019
19,44016
19,44009
19,44018
40,84662
40,83896
20,75647
20,13836
20,16860
20,33742
20,33558
20,44022
20,44013
20,44011
20,44015
20,44014
20,44019
20,44021
20,44016
20,44009
20,44010
20,56657
21,30991
21,75649
21,75647
21,13836
21,33742
21,33558
21,63267
21,44015
21,44013
21,44003
21,44011
21,44019
21,44016
21,44014
21,44021
21,44020
21,44010
21,50107
21,50102
42,84600
42,84235
42,97125
22,75646
22,75649
22,33742
22,34335
22,33558
22,61653
22,44002
22,44023
22,50107
22,50106
22,56656
43,85529
43,86275
43,97749
43,84600
43,97125
23,2114
23,75646
23,75645
23,75648
23,75650
23,75649
23,14378
23,33742
23,44007
23,44001
23,50106
23,50105
23,50103
23,50108
23,50101
23,2558
23,2559
44,85529
44,85968
44,97125
45,85529
45,84898
45,84913
24,2114
24,75649
24,34107
24,61288
24,44001
24,44000
24,50104
25,75648
25,44001
25,93152
25,50104
47,101808
26,105493
26,44001
26,93152
26,50104
26,103171
49,110833
53,114995
53,117258
53,103171
53,112286
57,110833
54,121579
54,121486
54,121534
54,121533
58,128447
58,128446
59,135880
59,135882
59,131690
59,121534
60,138011
61,1304036
61,146569
61,121534
61,2505925
61,146570
62,148895
62,148894
22,79333
22,79342
22,79345
22,8866
22,8865
16,75512
16,75529
16,75545
16,75519
16,75540
16,75523
16,75510
16,75527
16,75548
16,75531
16,75532
16,75500
17,75546
17,75519
17,75532
17,75537
17,75540
17,75527
17,923479
17,75539
17,75536
17,75500
17,6224
17,7076
17,7246
17,6091
17,5908
17,7016
17,5818
17,7083
17,6723
17,6012
17,5997
17,6002
18,75546
18,75519
18,75494
18,923553
18,75538
18,75523
18,75498
18,75528
18,75512
18,75495
18,75544
18,75509
18,75524
18,923554
18,75500
18,6720
18,6224
18,7215
18,7076
18,7246
18,6091
18,6003
18,5818
18,6011
18,6012
18,7020
18,6542
18,8045
18,8044
18,8042
18,8043
18,33500
18,34364
18,33600
18,33664
18,34026
18,33669
18,59901
18,59897
18,59893
18,59902
19,75513
19,75546
19,75528
19,75498
19,75509
19,75538
19,75524
19,923641
19,75496
19,75520
19,75487
19,75491
19,75490
19,8041
19,34025
19,34516
19,33682
19,33669
19,33951
19,59901
19,59897
19,59905
19,59902
19,59904
20,75528
20,75503
20,75511
20,75538
20,75515
20,923690
20,75517
20,75530
20,75502
20,75487
20,75488
20,5657
20,5892
20,5998
20,6010
20,6011
20,6095
20,6637
20,6721
20,6722
20,6000
20,7040
20,7204
20,34398
20,34321
20,33665
20,33442
20,33657
20,34455
20,33951
20,59896
20,59905
20,59904
21,75541
21,75503
21,75516
21,75534
21,75501
21,75543
21,75508
21,75514
21,75542
21,75504
21,75492
21,34317
21,33660
21,33801
21,33627
21,33667
21,33608
21,64067
21,43992
21,43991
21,59894
21,59896
21,59905
21,59904
42,86291
22,75541
22,75525
22,75547
22,75506
22,75534
22,75497
22,75516
22,75501
22,75526
22,75507
22,75535
22,75493
22,34353
22,33663
22,33434
22,33657
22,33608
22,50070
22,50069
22,59903
22,59900
22,59905
22,59899
23,75541
23,75547
23,75534
23,75501
23,75525
23,75522
23,75521
23,923782
23,75489
23,75493
23,34353
23,34348
23,33800
23,33434
23,34318
23,33667
23,50069
23,50070
23,59898
23,59906
23,59907
44,86291
44,86129
45,86291
24,75521
24,75518
24,75526
24,75505
24,75499
24,75533
24,75549
24,34347
24,33667
24,59895
24,59898
25,75521
25,75518
25,88939
25,88940
25,88936
25,88935
25,88941
25,88937
25,88938
25,89841
25,89842
25,89844
25,90074
25,90075
25,90076
25,90077
25,90078
25,90079
25,89846
25,89845
25,89843
25,90012
25,92416
25,93758
25,93759
25,59898
26,75521
26,106631
26,109536
26,105025
26,88941
26,88937
26,88935
26,88936
26,923854
26,88938
26,1006165
26,105986
26,106396
26,93758
26,103467
26,107493
26,108131
49,110735
53,106631
53,109536
53,116555
53,116629
53,118246
53,118251
53,105986
53,112792
53,106396
53,112662
53,112663
53,93758
53,112284
53,117381
53,117048
57,110735
54,124618
54,124640
54,109536
54,124612
54,88941
54,124615
54,120101
54,120142
54,125167
54,125172
54,125173
54,125174
54,125179
54,125189
54,125231
54,125238
54,125241
54,125242
54,125310
54,125311
54,125313
54,120177
54,120200
54,120201
54,120202
54,701942
54,701946
54,701949
54,701941
54,701808
54,106396
54,93758
54,124644
54,117381
54,123977
54,123979
59,135840
59,124615
59,131659
59,131651
59,131652
59,131654
59,131653
59,131655
59,131650
59,131656
59,131657
59,131660
59,131658
59,131649
59,135841
59,120142
59,106396
59,135842
59,131661
59,135843
59,117048
59,123979
61,146514
61,135841
61,146511
61,146515
61,146512
61,146516
61,146513
61,146517
61,117048
6,74987
6,922780
6,74926
6,74951
6,922779
6,23155
6,56553
6,80441
7,23174
7,23160
7,23155
7,23190
7,23156
7,23175
7,23179
7,23187
7,43783
7,43767
7,43791
7,43764
7,43759
8,74943
8,74974
8,922969
8,43764
8,11651
8,11852
8,12461
8,11725
8,23157
8,23187
8,23159
8,23175
8,23179
8,23174
8,23160
8,23156
8,23161
8,23186
8,62224
8,43768
8,43769
8,43791
8,43759
8,43782
8,43763
8,43785
8,49840
8,2473
8,1805034
8,56553
9,74939
9,923100
9,923098
9,74930
9,74979
9,923099
9,12162
9,11852
9,12461
9,35002
9,23179
9,23161
9,23156
9,23159
9,23160
9,23190
9,27017
9,27020
9,27030
9,27008
9,27013
9,27015
9,27018
9,27021
9,27033
9,27032
9,27019
9,27022
9,700074
9,700909
9,701035
9,701106
9,701233
9,701303
9,1005898
9,1005899
9,1005900
9,128842
9,62216
9,61386
9,64032
9,62224
9,56553
9,59710
10,74982
10,43753
10,128842
10,102625
10,43782
10,43763
11,74942
11,74963
11,11608
11,12374
11,12411
11,23156
11,23161
11,23154
11,23174
11,23190
11,2303730
11,64032
11,62216
11,61780
11,43754
11,43771
11,43757
11,43760
11,43787
11,43782
12,921255
12,74941
12,74968
12,74940
12,74916
12,74990
12,74909
12,12743
12,12888
12,12411
12,12373
12,12735
12,11536
12,11779
12,11852
12,23183
12,23165
12,23182
12,23176
12,23180
12,23181
12,39442
12,39444
12,39443
12,39457
12,39441
12,39433
12,39461
12,39452
12,39436
12,39447
12,39453
12,39448
12,39455
12,39449
12,63010
12,61286
