athlete_id,country_noc
52319,GDR
72481,JPN
47454,GDR
901117,CAN
113171,NED
109736,JPN
51598,USA
901564,GER
25467,FRG
144565,JPN
34105,UZB
66020,CAN
46526,ESP
125512,COL
54360,ITA
88102,CHI
56835,TPE
114656,TUN
141513,CAN
81108,GBR
121285,MDA
25069,FRA
11471,USA
67339,EST
101406,CAN
121223,BLR
923527,KSA
43070,JPN
147029,UKR
38925,NED
80615,GDR
34073,LTU
624,AUS
25123,FRA
50803,URS
75626,SLE
700774,FRA
921445,USA
143992,ISR
131867,TPE
39528,ROU
147443,USA
701381,URU
44977,ARG
148369,GBR
124760,CAN
121766,UZB
54004,FRG
133738,EST
81639,KOR
142277,EGY
6773,MEX
61946,POR
93123,NZL
46840,FRA
32307,JPN
140892,AUT
125386,GER
52272,ESP
72751,KEN
134922,KOR
77239,URS
94337,VEN
97307,LUX
28080,AUT
67709,FIN
129112,AZE
28089,AUT
130059,FIN
75890,SUI
116191,GER
36747,ESP
132904,BRA
132363,ARG
17812,MEX
144186,ITA
124964,GER
21960,FRA
59873,RUS
922954,ITA
59745,PUR
86839,ETH
124943,BRA
109989,ITA
42165,FRA
111580,ESP
143485,GER
112002,SWE
25546,GHA
59386,MGL
144124,ITA
8391,TUN
132437,ARM
17928,GBR
19968,PAK
47860,GDR
57972,FIN
137312,GER
38509,ITA
86428,GER
82251,AUT
102826,JPN
9068,AUT
116901,RUS
30574,JPN
2303072,CHN
38946,NED
102496,NED
2767,USA
52585,JPN
32413,KOR
902199,TPE
94377,ITA
2304905,SWE
142353,EGY
132118,USA
109106,GRE
54895,USA
98673,TCH
132959,BRN
15903,USA
116514,ROC
51789,BUL
4760,NGR
79418,YUG
96315,CAN
700451,FRA
144978,KOR
108593,GER
2303675,ITA
128055,KAZ
1005946,FRA
102535,GRE
1805378,FRA
52234,CUB
43042,JOR
25721,HUN
35184,ARG
125655,ESP
44886,ZIM
104858,KOR
72655,JPN
99162,ITA
8564,URS
32318,JPN
143768,IND
19822,NED
99891,FRA
26332,KUW
60197,TCH
110058,UKR
920878,ITA
101187,CHI
58974,ITA
129506,CAN
84479,ISV
892555,USA
134583,ISV
109466,KAZ
7943,ROU
32363,KOR
142184,DEN
36474,DEN
51741,YUG
5357,AUS
137292,GER
144408,JPN
120612,JPN
64359,ANT
26018,ITA
137914,POL
128770,USA
921377,SWE
100059,RUS
920172,BEL
62593,NED
68073,FRA
107234,CHN
88110,POL
80666,ARG
123012,GBR
82558,ITA
68404,FRA
6993,AUS
50189,SUI
51966,USA
147452,USA
112692,BLR
92257,CHN
82290,ITA
42917,ISV
131733,SUI
27198,SWE
920541,GBR
14870,DEN
80651,ITA
124736,GRE
976,MRI
81718,NOR
72121,ITA
52768,NED
67708,FIN
67772,FIN
24206,BRA
102537,AUS
41291,BEL
36104,CAN
2505,ROU
62715,SWE
33567,FRA
115163,USA
60142,SWE
90662,BRA
34732,FIN
28852,NED
28409,FRA
920566,GBR
146530,SGP
40072,TCH
132121,USA
103372,GEO
106400,SWE
21809,FRA
114738,JPN
98918,GDR
2449,FRA
105475,ISV
33880,PRK
75614,SLE
88600,FRG
136798,BUL
45536,BER
35604,AUT
145709,NOR
922807,SWE
121065,BLR
125097,KOR
95312,USA
122625,GER
17732,BEL
95992,JPN
132850,BRA
13333,COL
14,FRA
30415,HUN
112659,RUS
106416,ECU
923141,GRE
133173,CHN
43516,NOR
902223,TUR
132887,BRA
77901,USA
145593,NED
54525,NED
37041,FRA
129062,AUS
10039,HUN
111775,SVK
26196,JPN
125861,HUN
17971,GBR
64218,HUN
89777,CAN
700837,KUW
50056,RUS
76351,SWE
100146,CAN
1701,DEN
146990,UGA
85238,USA
140709,AUS
107537,JPN
37527,GDR
147797,FRA
35938,BUL
8135,SWE
59314,MAS
141255,BRA
58786,IRI
97576,FRA
101946,NZL
111455,KOR
78581,USA
11215,BUL
118418,GER
129582,CHN
115514,NED
104429,RUS
125294,CZE
127910,ISR
146935,TUR
33776,GER
29694,DEN
56023,IND
97514,RUS
56719,SWE
31965,CRO
36488,DEN
2000610,FIN
135157,MEX
111686,CHN
902733,CAN
57803,EGY
36227,CAN
98570,ITA
57668,CUB
40016,TCH
85028,GBR
922296,POL
34503,FRA
62769,FRG
18013,GBR
32375,KOR
18502,ESP
19276,IND
18038,GBR
26567,MEX
10224,JPN
65479,BOT
77531,URS
60027,SWE
28869,NED
132352,ARG
45912,CAN
5489,CHN
2401,DOM
148177,CZE
75445,RUS
30512,ITA
111741,NZL
44545,URS
27994,YUG
29179,URS
923855,SUD
113866,CAN
81009,AUT
141261,BRA
920158,BEL
69880,GDR
50894,URS
75959,SUR
31820,AUT
148638,LBN
82924,NED
146782,SYR
922165,GRE
921664,YUG
135723,RSA
100739,GBR
35922,BUL
75180,ROU
2235,USA
105455,CHN
77237,URS
20358,USA
76511,TAN
79285,VEN
76923,TTO
69899,GDR
77429,URS
107137,TTO
30997,SUI
38479,ITA
47451,GBR
13996,MEX
890432,FRA
112537,RUS
47924,GER
109554,VEN
49635,NZL
147794,FRA
902088,POL
72764,KEN
125161,RSA
121266,NOR
131984,UKR
110932,NOR
120116,UAE
8303,THA
136564,VEN
70331,FRG
98034,CAN
7811,PUR
113531,MLI
62585,NZL
26802,NOR
104469,NED
892058,USA
2709,UKR
94006,ROU
115762,USA
65478,BOT
17356,ARG
25606,GUA
57281,BEL
137596,KOR
66418,CHI
88186,KOR
37391,GBR
96823,FRA
60919,POL
105978,RUS
44012,SMR
84554,TCH
31855,BRA
73255,LUX
46954,FRA
19052,GER
81380,GDR
74294,NZL
99814,CHN
109233,RUS
95909,FRG
141266,BRA
701820,JPN
60879,YUG
83427,CHN
46994,GBR
12974,GER
5703,CAF
66199,CAN
67189,ESP
900455,GER
94303,JPN
34569,CHN
25544,GHA
55710,GBR
132480,AUS
114666,ALG
11627,FRA
65500,BRA
52663,KOR
76856,TPE
38850,NED
22732,ITA
69723,GDR
22797,KAZ
1302285,RSA
130289,GBR
103341,ARG
28919,POL
36672,ESP
34640,BRA
73202,LTU
1582,ITA
19209,IND
94888,USA
85279,CAN
106141,IRQ
117891,SUI
109169,CUB
23856,YUG
111828,CHN
921108,NED
51236,USA
126867,KAZ
58829,IRI
63581,FRG
123404,ARG
700942,LAT
134508,IRL
103438,CAN
23318,SUI
94752,PUR
76822,THA
93259,AUS
9998,FRG
36838,FRA
73387,MAS
22390,GRE
106655,IND
38052,FRG
5569,JPN
3847,HUN
78054,USA
114105,GRE
3070,FRA
17343,AFG
2325,CHN
123023,GBR
89398,GER
53830,FRA
122061,KSA
2559,SMR
22561,IRI
3888,IND
68309,FRA
86066,ITA
103630,ITA
75538,SEN
57411,BUL
110403,JPN
66276,CAN
48224,HUN
117191,HUN
85057,NED
33264,BLR
9513,ESP
922087,FRA
97383,GBR
3146,NCA
67549,FIN
86350,SUI
45290,AUS
132031,USA
72722,KEN
70195,GER
40572,USA
76896,TTO
12731,URS
32368,KOR
127788,GBR
130038,ETH
73265,LUX
75325,RSA
108392,TPE
17640,BEL
1005168,BEL
15223,HUN
57689,DEN
43987,RUS
64744,AUS
922311,RUS
92351,KAZ
37165,GBR
111982,FRA
121780,CRO
21153,AUT
92800,CZE
30847,NOR
35836,BRA
80798,ITA
56986,USA
83790,ROU
78954,USA
125446,ESP
87525,USA
115796,BER
72184,ITA
1301901,ITA
40956,YUG
79052,USA
91116,KOR
92944,SEY
50002,RSA
117691,ITA
85585,FRA
55747,GBR
891703,FRA
73863,NED
923910,MEX
6138,JPN
2610,SWE
143999,ISR
99629,USA
61126,SWE
62180,BRA
130721,JAM
123758,AUS
23549,URS
106145,KOR
118028,AUS
111961,BEL
65797,CAF
41003,YUG
27630,RUS
108947,ARG
20897,ROU
84359,GBR
902389,USA
54055,GER
83582,SUI
93900,HUN
21985,FRA
3657,GER
90148,CUB
901457,FRA
59746,PUR
61461,GBR
76913,TTO
920911,ITA
84973,NOR
49726,PHI
126649,USA
145863,PER
11616,FRA
24827,ESA
19385,JPN
59063,JPN
55901,GRE
71020,HON
116385,NGR
88605,GER
21770,FRA
89660,AUT
142989,GBR
130586,IRI
900436,GER
50899,URS
115821,AUS
60177,TCH
105264,CHN
17479,AUS
119850,AUT
61784,BRA
3317,ARG
33261,CUB
112909,USA
90315,BEL
91597,USA
921676,GBR
88824,MON
1860,ESA
86370,SUI
19823,NED
32575,ROU
40260,URS
29173,UKR
2303017,HUN
88205,KAZ
84031,NOR
12178,DEN
126285,MAD
73493,MEX
17718,BEL
134292,GRE
41099,ARG
140727,AUS
145347,MGL
115344,GBR
99960,GBR
144504,JPN
98708,GER
34045,PUR
57354,BLR
108352,ITA
119299,SWE
132593,AUT
94223,GBR
68510,FRA
5336,USA
90003,RUS
116827,POR
120927,JPN
136315,USA
923308,ESP
37872,GER
142396,ESP
100371,CAN
64155,NOR
47190,GBR
892092,USA
923711,FRA
50902,URS
121036,UKR
128953,AUS
128557,SVK
37133,GBR
127983,JPN
51511,USA
121242,POL
891708,FRA
118110,GBR
74733,POL
2733,USA
31440,USA
104676,FIN
132318,AND
28987,ROU
45623,BRA
921760,GER
104209,MEX
25529,GHA
141149,BRA
108036,GEO
104979,CAN
110418,RUS
15174,POL
35787,BLR
77855,USA
6262,FRA
103259,FRA
30595,JPN
63019,CAN
118238,FRA
1355,TPE
22580,IRL
143640,HUN
69888,GDR
18130,SWE
111893,NZL
148362,GBR
142052,CZE
115555,GER
126811,COL
100754,FRA
124939,BRA
94038,SCG
542,GBR
52284,FRA
52532,JPN
96133,ROU
901710,JPN
55644,FRA
24071,AUT
38385,ITA
42371,GBR
6626,ESP
10368,NED
51070,USA
104581,GRE
16857,TCH
85049,BEL
63065,NOR
118245,BLR
59327,MEX
136923,CAN
63044,ESP
69190,GBR
75372,RUS
66472,CHN
59628,POL
103875,JAM
84563,CAN
115506,LES
141430,CAN
97080,AUT
1600010,ESP
74935,POR
902294,USA
21202,AUT
146228,ROC
921055,NED
6376,POL
104628,TUR
26243,KOR
21940,FRA
59919,SUI
104399,AUT
63680,SWE
54682,SGP
18734,GBR
892348,CAN
41879,ESP
126688,USA
95613,FRA
19167,IND
142737,FRA
88058,GDR
94703,CHN
59754,ROU
125666,ESP
142886,FRA
94335,USA
49576,ZAM
94719,ESA
147968,CAN
29074,SUI
141609,CHI
89642,NOR
146993,UGA
93122,NZL
6034,TCH
67959,FRA
902034,NED
103065,CHN
101911,NED
30260,GER
89527,SUI
31276,USA
116969,JPN
145052,KOR
70494,FRG
112781,PUR
921101,NED
96462,ITA
46454,ESP
71013,HON
585,GBR
56904,BLR
75268,RSA
17310,CAN
2303302,USA
1005461,USA
99196,POL
43186,KOR
148604,KOS
72237,JAM
74718,POL
128893,ARG
125211,ESP
94950,JPN
42118,FRA
144658,JPN
110021,POL
58957,ITA
701015,POL
2000569,ITA
101390,ROU
23591,URS
7763,POL
52704,KOR
920757,GRE
18316,CAN
8195,SWE
9706,GBR
143369,GER
701168,ISR
571,GBR
23330,SUI
144046,ITA
89063,UKR
118076,GBR
59786,ROU
13188,FRA
20147,POL
78800,USA
124897,NED
98277,GBR
17961,GBR
113525,BRA
98094,NOR
90531,USA
54781,TCH
89132,USA
86157,POL
3825,HUN
40435,USA
127388,AUT
108817,HUN
83159,SUI
32581,ROU
29362,AUS
39368,POL
13624,GBR
68032,FRA
12765,MEX
15486,ESP
115126,CMR
58860,IRQ
34528,CAN
77709,URS
83003,CAN
2304370,HUN
900621,SUI
10445,PER
922440,USA
89478,RUS
100953,GER
48324,ISL
40754,USA
137390,ITA
100175,BUL
75776,SUI
128421,SLO
9182,BUL
101831,LBN
136317,USA
48266,INA
63195,IRL
4903,PAK
78397,USA
88561,USA
21212,AUT
74505,PER
115777,PUR
46640,FIN
131899,TUR
51959,SWE
61180,FIN
700298,BEL
100202,CZE
3285,CUB
29350,ARG
115272,GER
27,FRA
86316,URS
118333,NZL
37482,GBR
921103,NED
60328,TUR
82928,EST
57048,VEN
37352,GBR
102145,RUS
900652,SWE
66468,CHN
146294,ROC
41967,FIN
25067,FRA
1005062,FIN
94746,POL
5438,CAN
54232,IND
28096,AUT
23610,URS
102241,GER
115167,TUR
70872,GRE
1805354,FRA
50920,URS
67892,FIN
922123,FRA
827,ITA
843,JPN
44518,URS
58871,ISR
7391,SWE
2197,URS
117998,USA
30668,LUX
121418,SUD
94248,NED
135174,MGL
72122,ITA
107931,JPN
99834,RUS
23577,URS
923759,HUN
920486,GBR
70203,GER
11966,SUI
44168,SWE
135631,QAT
130273,GBR
116979,GRE
52147,CHN
134911,KGZ
923310,GER
145197,MAS
15830,USA
700984,NOR
101996,AUS
131913,TUR
78561,USA
28007,YUG
46743,FRA
125009,TUN
3445,GBR
78628,USA
148138,CRO
92508,CRO
136525,ITA
5468,CAN
26075,ITA
17328,AFG
57177,AUS
128107,KOR
32146,HUN
46496,ESP
68991,GBR
77290,URS
47660,FRG
52172,CUB
901974,NED
47074,GBR
52580,JPN
82206,USA
55961,HUN
48934,KOR
136716,AUT
92572,GBR
74273,NZL
81179,POL
142970,GBR
112195,RUS
146910,TUN
52542,JPN
138341,USA
79394,YUG
103774,ISL
95322,USA
116084,AUS
101764,KOR
82136,USA
902728,ITA
1632,CRO
142130,DEN
701637,GER
27400,THA
36050,CAN
148348,GBR
135431,PER
111935,GER
31759,GER
137622,KOR
49646,NZL
920584,GER
98623,TCH
26711,NED
12070,POL
30009,FRA
81747,AUT
130696,ITA
66405,CHI
145721,NZL
691,BLR
2413,ESP
129029,AUS
25493,FRG
137768,NZL
41320,BEL
119577,FIN
112874,KOR
18371,DEN
80925,NED
91729,NED
43142,KOR
103799,FRA
49525,NGR
42941,ITA
108329,CAN
107825,USA
49258,MEX
2629,SWE
144540,JPN
126097,NZL
100977,CHN
131983,UKR
13354,AUS
46001,CAN
96925,SWE
700785,BRA
123200,ARU
900759,USA
9736,GBR
128348,RUS
59354,MEX
2184,UKR
61566,PUR
78408,USA
41242,AUT
901604,ISL
109451,GER
7213,EGY
130563,IND
36607,DEN
80316,FRA
10003,GER
104084,AUS
30297,FRG
105062,POL
69505,GBR
134264,GRE
30256,FRG
86311,NOR
106273,COL
1723,DEN
76115,SWE
92443,URU
128243,NZL
66362,CHI
2302286,USA
73453,MEX
1385,AUS
700677,LUX
7632,BUL
62054,SUI
33840,TPE
2700019,FRA
21463,AUS
99007,POL
10022,HUN
117247,URU
95214,TCH
15558,AUS
5754,SCG
17148,SUI
53609,CAN
141737,CHN
101179,FIN
59423,MTN
922656,DEN
5950,SCG
56114,ITA
25007,FIN
85789,SWE
75805,SUI
70055,FRG
112138,VEN
35328,AUS
48986,KOR
135836,SAM
15693,JPN
70113,GER
120283,RSA
101937,MON
5537,TCH
84948,YUG
10472,POL
134003,GBR
49436,NED
39259,NZL
103696,AUS
28316,ESP
20312,URS
14371,SWE
58681,INA
18542,ESP
145541,NED
74744,POL
83873,TCH
33799,BRA
88512,NED
31834,AUT
121923,CHN
7398,ITA
131820,THA
890892,FRA
85223,TCH
28441,GBR
60857,YUG
24483,COL
54864,URS
126972,MAR
121297,PAK
101258,CAN
21513,CUB
131757,SVK
76471,SWZ
131368,POL
34552,KOR
34108,GBR
2302487,CRO
118553,BUL
106201,BOT
87147,GDR
107815,AUS
13578,NOR
829,ITA
1005255,GER
134854,KAZ
38567,JPN
83368,BUL
34510,MEX
147984,CAN
88224,LAT
43346,MEX
49743,PHI
137642,KOR
69222,GBR
1813,EGY
121951,CHN
142849,FRA
88305,NAM
141411,CAN
97808,AUT
17279,NED
62687,NOR
87183,GBR
63563,CHI
28354,FRA
123395,GBR
40546,USA
12334,BEL
134092,GEO
52621,KOR
28647,HUN
89588,SUI
11326,ITA
121873,NGR
140924,AZE
71862,ITA
35775,BEL
117766,LTU
3751,GUY
902736,CAN
105676,HAI
105637,CUB
91424,FRA
127655,EST
105374,POR
127963,ITA
120903,POL
11087,USA
18172,USA
59415,MKD
148601,KOR
32818,TUN
69513,GBR
133151,CHN
123729,AUS
14542,URS
100658,KAZ
63948,BER
8673,USA
902552,USA
13680,ITA
921716,HUN
64993,BAH
82076,CAN
5930,TCH
100885,SUI
87626,USA
114739,GUM
51335,USA
901078,BUL
63455,CAN
81953,EUN
56746,SWE
128402,ROC
27098,ROU
73549,MEX
125051,ESP
13820,ITA
40255,URS
120262,KOR
127797,GBR
90460,NED
4666,MYA
146508,SAM
64516,AUS
53039,TCH
29132,TCH
116851,AZE
42077,FRA
145244,MEX
92595,HUN
130501,HUN
44221,SWE
10217,JPN
16195,FRA
141171,BRA
134351,HON
27041,PRK
127358,AUT
16476,GER
45832,CAN
122987,GBR
45453,BEL
21048,ARG
96719,POL
64401,ARG
116442,BLR
95401,CAN
80849,ITA
6560,ESP
2303748,SWE
42477,GER
26300,KSA
135686,RSA
74771,POL
116286,CHN
140616,AUS
117150,CHN
701569,ESP
116878,GRE
44374,TCH
902716,PHI
137884,ROC
76495,SYR
89252,JPN
118761,GBR
88696,POL
30499,ITA
13057,GER
90860,UKR
33563,ESP
68559,FRA
134744,JPN
141972,CPV
53122,URS
700420,AUS
114851,FRA
77659,URS
74069,NGR
127018,SVK
116122,CZE
89909,GHA
89294,CUB
32107,GER
900273,GBR
119409,BLR
140544,ARM
2391,DEN
1968,KOR
2000608,FIN
65518,BRA
134424,IND
26864,PAR
71200,TCH
19781,NED
141693,CHN
126484,KAZ
124945,BRA
53922,GBR
106817,NOR
76185,SWE
131958,UKR
134750,JPN
137818,ROC
94251,ROU
922751,HUN
11469,SUI
144303,JPN
119394,SWE
99904,CAN
80632,TCH
24250,BRA
132638,BAH
22706,ITA
97640,CZE
38117,HUN
142779,FRA
1313,CMR
100640,JPN
901469,FRA
40453,USA
130772,JPN
122786,CAN
38879,NED
29244,USA
112526,USA
133702,ESP
43734,POL
132390,ARG
132522,AUS
2303297,GBR
38213,HUN
109783,SWE
79569,USA
77509,EUN
109031,NZL
52545,JPN
130819,JPN
133223,CHN
701870,MAR
29317,YUG
902253,USA
109985,JPN
97075,CAN
120558,JPN
76726,TCH
121182,MNE
17664,BEL
55067,YUG
85776,SUI
923127,BRA
58079,FRA
102886,MEX
14724,VEN
92591,GER
33635,NEP
78129,USA
41142,AUS
95376,ARG
130421,GER
8361,TPE
44097,SUI
35750,BEL
1005757,SWE
41559,CHI
31603,ESP
138432,USA
37013,FRA
26158,JPN
32400,CHN
117219,BUL
11428,GBR
49855,POR
19774,NED
900474,ITA
113605,LTU
142482,ESP
90171,FRA
24861,ESP
68958,GBR
94915,AZE
122020,POL
100088,CAN
109738,NOR
31452,USA
33312,NED
80957,USA
124230,LUX
31668,ESP
96105,GDR
126902,ZIM
892130,USA
106761,SVK
115303,ARG
922842,USA
9793,GBR
17778,CAN
142115,CZE
4863,NOR
64876,AUT
127168,SUD
57962,FIN
63208,AUS
17821,FRA
84213,USA
74127,NOR
38371,ITA
39037,NED
38086,GRE
48537,ITA
82640,GHA
103069,CHN
2000558,HUN
41560,CHI
47072,GBR
134925,KOR
61414,GDR
142848,FRA
78290,USA
900585,SUI
107640,GRE
105855,MAS
922774,NOR
55712,GBR
147174,USA
110847,BLR
37817,FRG
52210,CUB
37714,FRG
19429,KEN
90621,RUS
28140,BUL
100342,SWE
1618,JPN
27810,USA
68326,FRA
147051,UKR
44890,AHO
901922,MEX
145578,NED
144817,KEN
144681,JPN
74527,PHI
900244,FRA
148897,SUI
42905,ISR
59047,JPN
48740,JPN
83334,BLR
38238,IRL
84089,ITA
9461,DEN
124434,RSA
68347,FRA
700182,IRL
123045,TUN
148781,ROC
89863,CMR
145773,NZL
923848,POL
51641,VEN
86237,AUT
97279,SUI
37778,GER
122754,CAN
76645,TCH
902398,USA
21101,ARG
78501,USA
19424,KEN
89180,UZB
63933,PHI
146736,SWE
4160,ITA
108010,ESP
114102,GRE
29061,RUS
11425,GER
148876,ROU
116688,CAN
126308,GBR
147971,CAN
56790,TCH
33712,LBN
93372,COL
83366,BUL
120644,JPN
3706,GHA
53754,ESP
62581,BER
47302,GBR
2504470,AUS
900488,ITA
28566,GER
57808,EGY
41009,YUG
25456,FRG
35243,ARG
64273,ALB
34899,ITA
43513,NOR
92477,USA
81892,FIN
64776,AUS
25089,FRA
132538,AUS
40111,UKR
29224,USA
67344,EST
68834,GBR
136293,USA
100896,ISR
124911,GER
113789,GER
44438,THA
15709,FRA
73423,MDV
129461,CAN
5061,AUS
5327,USA
47892,GER
21401,CAN
77892,USA
114854,ITA
22233,GDR
902687,SUI
10405,NOR
89109,USA
701234,AUS
61917,CAN
88243,LTU
124638,PUR
110589,RUS
108949,AUS
10349,NED
920863,ITA
2302336,GER
36373,CRO
21928,FRA
99436,CZE
901999,NED
56201,JPN
104331,LTU
93436,FRA
127881,GRE
97661,NOR
141588,CHI
73735,NED
147695,HUN
40414,URU
132746,BOT
892012,USA
20397,USA
132173,USA
892492,USA
34714,FIN
72572,JPN
84355,NOR
145810,NZL
87911,IRI
137588,COR
141837,CHN
84287,CAN
144434,JPN
82133,AUT
922548,GBR
81831,FIN
58604,HUN
52254,EGY
49803,POL
39928,SWE
39359,POL
82668,KOR
93314,BRA
32866,URS
31496,YUG
120664,RUS
921732,LAT
93069,GRE
119380,CAN
59779,ROU
25562,GHA
125899,AUT
105451,FRA
39804,SUI
3959,IRL
104670,USA
39551,ROU
124320,SWE
148404,GER
922253,ITA
42197,FRA
62827,INA
48793,JPN
50062,RUS
700666,HUN
923259,FRA
146654,SUI
146752,SWE
68569,GAB
141683,CHN
45603,BRA
1005901,SUI
69333,GBR
89695,NOR
24423,CHN
86256,AUT
89754,RSA
892154,USA
36209,CAN
103958,ISR
15948,MAS
110489,KAZ
28894,NOR
2504015,SUI
8989,AUS
100403,FIN
41363,BRA
28355,FRA
43377,MON
88261,MAR
41587,CHN
13498,GBR
80648,CAN
86415,AUT
87801,POL
44272,SWE
62387,ARG
90443,LAT
41402,BRA
55113,ARG
89482,CHI
16776,ARG
85472,CAN
132185,USA
93641,MDV
55382,CHN
71712,ISR
59604,PHI
69600,GBR
131654,SEN
44246,SWE
13816,MEX
7539,BEL
74506,PER
31630,ESP
12763,ROU
10518,POL
46887,FRA
149105,USA
137466,JPN
28907,NZL
114015,KOR
94799,KOR
68745,GBR
50126,SUI
115941,AUS
48796,JPN
114301,GER
39149,NOR
43366,MLT
42105,FRA
82111,USA
147248,USA
33892,EUN
123844,MGL
920222,DEN
61381,FRA
15899,SWE
40851,USA
49602,NZL
57878,FIN
55316,BUL
56477,PER
64861,AUT
921368,SWE
113871,ESP
79128,USA
99872,SUI
46371,EGY
5114,CAN
79511,ZAM
57705,DEN
39755,SUI
87245,KOR
42045,FIN
97568,BLR
5012,ARG
48866,JPN
85910,GER
40214,EUN
93767,SGP
71919,ITA
84462,CAN
1006162,FIN
129048,AUS
108468,AUS
6501,KOR
131884,TUN
47609,GDR
68178,FRA
125826,GAB
4735,NED
94665,KAZ
135250,NED
89675,AUT
28994,ROU
64361,ARG
95871,ROU
21195,AUT
124719,FRA
10727,SVK
17224,FIN
114240,CUB
73639,MOZ
10095,HUN
61534,ITA
72972,KOR
95651,USA
91110,KOR
85508,AUT
122881,JOR
56324,LUX
34407,GBR
4293,KEN
892073,USA
77241,URS
21527,CUB
141729,CHN
35759,BEL
130235,GBR
137700,NED
54637,GRE
68162,FRA
144258,JAM
77417,URS
49586,NZL
61891,GBR
16422,ARG
45748,CAN
144333,JPN
10061,HUN
68256,FRA
56622,RSA
116190,CHI
136348,USA
78557,USA
53785,ESP
27663,URU
700989,CRC
97578,POL
55233,WIF
61532,VEN
90815,HUN
1302077,MEX
76582,TCH
2915,ETH
60085,SWE
1005307,CZE
901299,ESP
55822,GER
26788,NOR
69103,GBR
1006132,JPN
9719,GBR
51297,USA
55620,FIN
23159,POR
103127,JPN
61469,ISR
30040,FRA
87309,ROU
50278,SWE
85448,SUI
87508,CAN
892333,USA
78101,USA
142008,CRO
922457,USA
1700101,ISL
22955,NED
83523,YUG
10973,URS
1546,ESP
13950,FRA
128251,PHI
73522,MEX
123916,ITA
33846,KOR
93622,LTU
110903,SLO
6638,USA
123631,LAT
900684,SWE
58820,IRI
5891,PHI
115122,POL
55479,CZE
72849,KEN
82293,SUI
45596,BRA
700430,ITA
72889,KOR
75164,ROU
89958,MAR
104731,KOR
2502544,AZE
900838,CAN
901943,NCA
67080,EGY
68300,FRA
53053,TCH
88704,GER
77846,USA
25517,GHA
52891,POL
81302,AUT
113989,GBR
66625,CMR
144169,ITA
53292,USA
54247,IRL
55853,FRG
22126,GBR
26883,PER
79205,USA
53438,AUS
50345,SWE
42251,GBR
76056,SWE
77480,URS
146083,PUR
71058,HUN
148038,CHN
54302,ITA
143442,GER
68989,GBR
38932,NED
27175,SWE
47112,GBR
67627,FIN
103791,NZL
99702,CAN
104921,BUL
78074,USA
6267,AUS
55143,AUS
103206,LTU
922863,ARG
143461,GER
8394,TUR
134835,KAZ
99015,GDR
65154,BEL
53470,AUT
7655,PHI
74172,NOR
67206,ESP
20651,FRA
81429,SWE
148215,DEN
128780,USA
146852,TPE
91683,GBR
87514,TCH
74717,POL
30801,NOR
2141,SWE
123469,GUA
69229,GBR
148883,SLO
145015,KOR
46836,FRA
119551,ITA
141490,CAN
2302284,USA
13752,UAE
44467,TPE
49867,PRK
120233,CHI
12079,FRG
92056,FRA
15411,USA
1705,DEN
136227,USA
106505,FRA
127070,KEN
115111,ITA
922231,INA
136723,AUT
127429,CAN
128870,ANG
36299,CAN
141267,BRA
2000032,IND
700206,MEX
116147,JPN
146408,RSA
107462,CHN
7055,MEX
2991,FRA
69220,GBR
25673,HUN
921567,USA
27135,SUD
113398,KOR
126890,AUS
66216,CAN
132654,BEL
92333,ISR
75294,RSA
74120,NOR
16842,USA
48579,ITA
30954,ROU
72854,KEN
95643,JPN
138783,CHN
115307,LTU
46986,GBR
35272,ARG
923219,SWE
40668,USA
141767,CHN
131474,QAT
107820,FRA
84084,LAT
700197,ITA
109149,BRA
102549,KOR
15574,AUS
2433,ESP
105797,FRA
46504,ESP
76045,SWE
75705,SUD
21672,ESP
48728,JPN
55374,CHN
921477,USA
701297,NED
74289,NZL
9943,GER
31023,SUI
88365,POL
92431,TUN
23884,ALG
15278,GBR
143611,HON
68349,FRA
23587,URS
142276,EGY
27248,SWE
53359,ARG
69042,GBR
81937,SWE
2507,ROU
39967,TCH
36181,CAN
74864,POL
55352,CAN
59013,JPN
14134,TPE
82344,TCH
57720,DEN
24779,EGY
29587,CUB
131686,SLO
25403,GER
125364,BAH
83209,ALB
30060,GBR
110476,POL
923822,GER
45550,BER
22945,NED
77352,URS
920914,ITA
21421,CAN
85470,NOR
144514,JPN
67891,FIN
30925,ROU
12128,JPN
90163,DEN
71572,IRL
115286,BRA
59760,ROU
16085,COL
22497,HUN
93288,AUT
39400,POL
116202,CHN
142755,FRA
66759,CUB
36465,DEN
126025,ESP
94366,CZE
98524,NOR
12925,TCH
148639,LIE
133841,FRA
3610,GER
127870,GER
55777,GBR
26997,POL
7957,RSA
12766,SWE
146295,ROC
5685,RUS
19271,IND
46122,CHN
126114,NZL
63698,GBR
65006,BAH
4792,NGR
902302,USA
141685,CHN
65269,BEL
101558,GBR
120224,COK
72012,ITA
56884,UKR
67813,FIN
137393,ITA
148106,CHN
75912,SUI
35002,POR
92096,URS
133637,ESP
116959,RUS
55905,GRE
123059,JPN
125707,NED
48414,ITA
126810,USA
98808,POL
45669,BRA
146546,SLO
52330,GDR
133302,CPV
35908,BUL
43308,MEX
1301864,IRL
3150,NCA
94108,GBR
75770,SUI
87034,IND
102737,GRE
26277,KOR
4111,ITA
44341,TCH
11752,FRA
39853,SWE
143095,GBR
71319,HUN
114208,ITA
102085,CAN
60650,USA
98450,USA
46874,FRA
109231,KOR
